t,L_kW,pi_e_per_kWh,pi_f_per_kW,alpha,P_kW,F_kW,E_kWh,d_kW,cost_e_usd,rev_fr_usd
551,10354.0,0.03774,0.00552,0.128312,23.9714,276.793,259.7245,10365.5445,0.43569,1.527897
552,10306.0,0.03525,0.00675,0.218671,-18.7461,333.8275,271.269,10397.7446,3.233998,2.253336
553,10322.0,0.03396,0.00552,0.229216,41.7912,417.2473,363.0136,10375.8484,1.82869,2.303205
554,11706.0,0.03165,0.00552,0.619628,177.8067,322.8268,416.862,11728.2258,0.703445,1.782004
555,10096.0,0.03172,0.00552,0.44556,175.5291,358.976,439.0878,10080.4163,-0.494313,1.981548
556,9998.0,0.03325,0.00552,0.266612,172.5034,563.6991,423.5041,9975.7855,-0.738633,3.111619
557,10242.0,0.03512,0.00675,0.034183,129.7051,316.2341,401.2896,10123.1047,-4.175604,2.13458
558,10174.0,0.04318,0.01872,-0.201461,100.8658,355.6875,282.3942,10001.4771,-7.449539,6.658469
559,10300.0,0.05503,0.01045,-0.424879,-83.2093,255.8981,109.8713,10274.4835,-1.404173,2.674135
560,10328.0,0.05096,0.00853,-0.514195,-151.3382,235.5114,84.3548,10358.2395,1.541004,2.008912
561,10670.0,0.04777,0.00655,-0.401196,-147.163,219.3112,114.5943,10729.1763,2.82685,1.436489
562,10808.0,0.04199,0.00605,-0.227352,-69.354,351.8935,173.7706,10797.3503,-0.447179,2.128956
563,10800.0,0.04055,0.00605,-0.159263,-116.9586,387.9955,163.1209,10855.1653,2.236954,2.347373
564,11030.0,0.03771,0.00605,-0.287865,-140.8569,0.0,218.2863,11170.8569,5.311713,0.0
565,10942.0,0.03716,0.00605,-0.017858,88.374,258.4708,359.1431,10849.0102,-3.4555,1.563748
566,11134.0,0.03775,0.00605,0.149277,-4.6544,279.0708,266.1533,11180.3133,1.748326,1.688378
567,11156.0,0.03927,0.00605,0.076835,-151.9516,0.0,312.4666,11307.9516,5.967138,0.0
568,11290.0,0.0453,0.00642,-0.086015,64.5648,91.0424,464.4182,11217.6041,-3.279532,0.584492
569,12812.0,0.06098,0.01563,0.056143,-90.0314,39.9534,392.0223,12904.2745,5.626897,0.624471
570,11210.0,0.05335,0.01299,0.083461,343.0806,157.032,484.2968,10880.0255,-17.604139,2.039846
571,11112.0,0.04628,0.00692,-0.255992,-92.6206,337.8476,154.3223,11118.1344,0.283898,2.337905
572,10820.0,0.04196,0.00605,-0.20695,-7.0389,289.9907,160.4567,10767.0254,-2.222813,1.754444
573,11130.0,0.03962,0.00605,-0.097564,107.4821,-0.0,107.4821,11022.5179,-4.258441,-0.0
574,10814.0,0.03829,0.00605,-0.271106,-268.7115,-0.0,0.0,11082.7115,10.288962,-0.0
575,10688.0,0.03653,0.00552,-0.161564,52.8503,334.7954,268.7115,10581.0588,-3.906561,1.848071
576,10262.0,0.03567,0.00552,-0.441234,-7.8442,304.1935,161.7703,10135.6237,-4.507841,1.679148
577,10130.0,0.03463,0.006,-0.036965,-217.726,353.9401,35.394,10334.6428,7.08678,2.123641
578,9952.0,0.03314,0.00527,0.246826,-30.413,315.5839,240.0368,10060.3072,3.589301,1.663127
579,9870.0,0.03327,0.00484,0.129565,122.8032,322.2315,348.344,9788.9469,-2.696638,1.5596
580,9890.0,0.0335,0.00514,0.177134,-4.3582,418.512,267.2909,9968.4909,2.629446,2.151152
581,9836.0,0.03556,0.00552,-0.397332,19.8193,323.5429,345.7818,9687.6266,-5.276157,1.785957
582,10408.0,0.04127,0.00939,-0.552396,-49.2347,337.6233,197.4084,10270.7331,-5.665006,3.170282
583,10904.0,0.05358,0.01826,-0.478928,-160.4005,327.0804,60.1415,10907.7524,0.201054,5.972489
584,11458.0,0.05586,0.016,-0.595065,-132.6804,314.5179,63.8939,11403.5217,-3.04316,5.032286
585,11960.0,0.05021,0.01005,-0.289132,-134.8999,94.1556,9.4156,12067.6765,5.406438,0.946264
586,12444.0,0.04592,0.00805,0.222556,-160.9422,386.3184,117.0921,12690.9198,11.338559,3.109863
587,14734.0,0.04604,0.00805,-0.091938,104.9224,333.9591,364.0119,14598.3741,-6.244218,2.688371
588,12836.0,0.04458,0.00655,-0.253195,-131.7451,232.4859,228.386,12908.8808,3.249024,1.522782
589,12750.0,0.04598,0.00655,-0.138098,58.4723,373.3838,301.2667,12639.9642,-5.059447,2.445664
590,12862.0,0.04572,0.0063,0.250872,82.2873,60.9512,191.2309,12795.0036,-3.063073,0.383992
591,13048.0,0.04615,0.00605,-0.080768,-187.8827,0.0,124.2346,13235.8827,8.670787,0.0
592,12576.0,0.05147,0.0069,-0.005788,25.224,471.3844,312.1173,12548.0475,-1.438713,3.252552
593,12292.0,0.06535,0.01308,0.396345,114.9594,153.8231,284.1648,12238.0076,-3.528404,2.012007
594,12154.0,0.05856,0.0083,-0.066129,-53.0687,326.995,230.1724,12185.4449,1.841416,2.714058
595,11688.0,0.05355,0.00607,-0.331432,-119.7032,0.0,261.6174,11807.7032,6.410107,0.0
596,11044.0,0.04419,0.0055,-0.341767,222.8215,310.4553,381.3206,10715.0751,-14.535192,1.707504
597,12200.0,0.04194,0.00605,-0.370855,-222.3069,373.3642,52.3957,12283.843,3.516375,2.258853
598,11096.0,0.03898,0.00605,-0.099369,-121.6251,223.2054,136.2386,11195.4454,3.876383,1.350393
599,10860.0,0.03767,0.00552,-0.021362,43.3314,296.8391,235.6841,10810.3276,-1.871158,1.638552
600,10562.0,0.03177,0.0058,-0.406513,-57.386,354.4134,186.0117,10475.3124,-2.754064,2.055598
601,10420.0,0.03133,0.00552,-0.191494,-139.3951,323.7465,99.3241,10497.3994,2.424925,1.787081
602,10224.0,0.03002,0.00552,-0.270679,-86.3542,332.4651,176.7236,10220.3627,-0.109191,1.835207
603,10030.0,0.02952,0.00435,0.077369,-69.1078,329.9342,173.0863,10124.6345,2.79361,1.435214
604,10002.0,0.0308,0.00552,-0.080043,-11.757,220.1125,267.7208,9996.1386,-0.180532,1.215021
605,10076.0,0.03245,0.00726,-0.200087,-4.1923,438.4812,261.8594,9992.4578,-2.710944,3.183373
606,10464.0,0.03574,0.00959,-0.031017,-115.9366,289.3646,178.3172,10570.9615,3.822806,2.775007
607,12214.0,0.04067,0.01134,0.144581,-34.9118,445.908,285.2788,12313.3818,4.041858,5.056597
608,12422.0,0.04133,0.00773,0.207018,68.1519,165.7848,384.6606,12388.1685,-1.398257,1.281516
609,12224.0,0.03876,0.00605,-0.215568,119.8792,291.4724,350.8291,12041.2887,-7.081892,1.763408
610,12896.0,0.03658,0.00605,-0.043308,-129.8977,286.5774,168.1177,13013.4865,4.297655,1.733793
611,12614.0,0.03636,0.00605,-0.260029,-107.1979,-0.0,285.6042,12721.1979,3.897716,-0.0
612,12852.0,0.03636,0.00605,-0.143261,212.1831,0.0,392.8021,12639.8169,-7.714977,0.0
613,12886.0,0.03636,0.00605,-0.420667,135.2287,73.2986,180.619,12719.937,-6.038052,0.443456
614,12984.0,0.03636,0.00605,-0.21731,-242.722,0.0,14.556,13226.722,8.825373,0.0
615,12794.0,0.03682,0.00605,-0.340434,222.4099,0.0,257.278,12571.5901,-8.189133,0.0
616,12680.0,0.04078,0.009,-0.537505,-238.1542,266.8059,34.8681,12774.7447,3.863687,2.401253
617,12762.0,0.05623,0.01556,-0.246088,-63.2707,388.2007,129.6127,12729.739,-1.814033,6.040403
618,12190.0,0.05002,0.01473,-0.131405,97.3518,-0.0,97.3518,12092.6482,-4.869536,-0.0
619,11814.0,0.04112,0.009,-0.233628,-100.0,-0.0,0.0,11914.0,4.112,-0.0
620,11706.0,0.03904,0.00605,0.144038,-171.6151,521.4862,100.0,11952.729,9.6323,3.154992
621,11638.0,0.03636,0.00605,0.011085,55.4247,405.1708,346.729,11587.0667,-1.851935,2.451283
622,11282.0,0.03591,0.00605,0.015377,62.7486,281.6365,295.7957,11223.5823,-2.097781,1.703901
623,10712.0,0.03429,0.00552,0.070694,-42.012,427.1575,237.378,10784.2095,2.476063,2.357909
624,10648.0,0.03218,0.00552,-0.083306,-4.7305,493.4581,309.5874,10611.6225,-1.170627,2.723889
625,10498.0,0.03107,0.00524,0.041171,115.7072,242.4972,273.21,10392.2765,-3.284828,1.270685
626,10170.0,0.02885,0.004,-0.086482,-98.5697,241.8693,167.4865,10247.6525,2.240273,0.967477
627,10560.0,0.02881,0.004,-0.155422,20.9069,320.2044,245.139,10489.3264,-2.036106,1.280818
628,11216.0,0.02977,0.00492,0.183215,-94.5617,238.7358,174.4654,11354.3017,4.117242,1.17458
629,10362.0,0.03241,0.00552,-0.091518,18.8463,252.606,312.7671,10320.0358,-1.360059,1.394385
630,10594.0,0.03577,0.00607,-0.59945,-28.5096,408.7587,270.8029,10377.4793,-7.744946,2.481165
631,11064.0,0.0476,0.01257,-0.095181,-171.8201,284.9987,54.2822,11208.6936,6.887413,3.582434
632,11600.0,0.04434,0.01091,0.489466,-9.1262,200.2711,198.9758,11707.1521,4.751125,2.184957
633,12122.0,0.03944,0.0075,0.27794,306.1279,0.0,306.1279,11815.8721,-12.073684,0.0
634,12162.0,0.03712,0.00623,-0.217649,-193.8721,0.0,0.0,12355.8721,7.196533,0.0
635,12542.0,0.03594,0.00605,-0.231543,-153.0639,0.0,193.8721,12695.0639,5.501118,0.0
636,14766.0,0.03514,0.00573,-0.236626,46.0959,331.4992,346.9361,14641.4626,-4.376245,1.899491
637,12842.0,0.03467,0.00666,-0.219253,144.8945,0.0,222.3986,12697.1055,-5.023492,0.0
638,12620.0,0.03467,0.00668,-0.409385,-63.2558,0.0,77.5041,12683.2558,2.19308,0.0
639,12534.0,0.03614,0.00605,-0.179535,2.0152,0.0,140.76,12531.9848,-0.072829,0.0
640,12320.0,0.04087,0.009,-0.01926,127.4982,0.0,138.7448,12192.5018,-5.210851,0.0
641,12176.0,0.05727,0.01868,-0.343214,-254.3684,112.466,11.2466,12391.7685,12.35706,2.100864
642,12608.0,0.05314,0.01863,-0.103587,105.2775,266.2519,227.0151,12475.1421,-7.060067,4.960272
643,12978.0,0.043,0.0077,0.3739,-353.127,0.0,94.1572,13331.127,15.18446,0.0
644,11736.0,0.04115,0.00605,0.318256,105.7587,452.8631,447.2842,11774.3679,1.578839,2.739822
645,11310.0,0.03673,0.00597,0.164481,233.2042,143.4795,485.652,11100.3954,-7.698776,0.856573
646,10756.0,0.03521,0.00605,0.09212,56.6636,344.4477,276.0475,10731.0669,-0.877896,2.083908
647,10454.0,0.03464,0.007,0.204446,-22.7349,227.4941,251.1143,10523.2453,2.398656,1.592459
648,10198.0,0.03476,0.0079,-0.227413,137.7561,288.5423,320.3596,9994.6256,-7.069295,2.279484
649,11628.0,0.03242,0.00763,-0.134394,-128.1818,337.4288,116.9852,11710.8335,2.685462,2.574582
650,10144.0,0.03127,0.00675,-0.186697,-26.4,466.5459,199.8187,10083.2971,-1.89818,3.149185
651,9732.0,0.03021,0.00552,0.266498,-164.3877,482.1651,139.1157,10024.884,8.848026,2.661552
652,9796.0,0.0305,0.00675,0.161556,130.409,238.5498,431.9997,9704.1301,-2.802033,1.610211
653,9890.0,0.03173,0.01326,0.488102,59.3488,244.5489,340.1298,9950.016,1.904308,3.242718
654,10202.0,0.03554,0.01722,0.123254,-3.4506,49.6506,400.1458,10211.5702,0.340126,0.854984
655,10648.0,0.03753,0.016,0.221637,-50.9774,70.582,409.7161,10714.621,2.500285,1.129312
656,13210.0,0.0379,0.01063,0.236496,218.5822,236.6296,476.337,13047.3798,-6.163307,2.515373
657,11892.0,0.03597,0.00705,-0.013818,313.7168,-0.0,313.7168,11578.2832,-11.284393,-0.0
658,12600.0,0.03209,0.00646,0.028663,-186.2832,-0.0,0.0,12786.2832,5.977828,-0.0
659,12552.0,0.03101,0.00614,0.288252,110.8502,0.0,186.2832,12441.1498,-3.437464,0.0
660,12492.0,0.02909,0.00605,0.144955,65.1804,0.0,75.433,12426.8196,-1.896099,0.0
661,12848.0,0.0281,0.00566,-0.263516,-80.0664,0.0,10.2526,12928.0664,2.249865,0.0
662,12714.0,0.02777,0.00605,-0.201501,-204.8405,0.0,90.319,12918.8405,5.688421,0.0
663,14868.0,0.0305,0.00643,-0.349659,1.9066,336.8747,295.1595,14748.3023,-3.650781,2.166104
664,12392.0,0.03506,0.009,-0.337559,175.4617,-0.0,175.4617,12216.5383,-6.151689,-0.0
665,12648.0,0.04638,0.01629,-0.271119,-124.1146,-0.0,0.0,12772.1146,5.756434,-0.0
666,12218.0,0.04289,0.01168,-0.578582,5.7053,175.4859,124.1146,12110.7617,-4.599451,2.049675
667,11892.0,0.03906,0.00794,-0.789382,16.8763,0.0,16.8763,11875.1237,-0.659187,0.0
668,11454.0,0.03373,0.00648,-0.485982,-100.0,-0.0,0.0,11554.0,3.373,-0.0
669,11294.0,0.03235,0.00605,-0.479484,-158.7087,342.7423,100.0,11288.3691,-0.182159,2.073591
670,12922.0,0.03029,0.00659,-0.923857,-151.9367,252.026,94.3691,12841.1008,-2.450437,1.660851
671,10898.0,0.03071,0.00552,-0.520227,-129.7652,134.6989,13.4699,10957.6912,1.833116,0.743538
672,10812.0,0.02911,0.00552,-0.330249,-182.5984,274.502,73.1611,10903.9445,2.676503,1.515251
673,10250.0,0.02678,0.00534,-0.404739,-99.5052,267.6379,165.1055,10241.1817,-0.236154,1.429186
674,9944.0,0.02626,0.00559,-0.593257,-129.694,357.7682,156.2872,9861.4455,-2.167881,1.999924
675,9838.0,0.02518,0.00466,-0.261065,-156.5826,417.918,73.7327,9885.4788,1.195516,1.947498
676,9820.0,0.02591,0.00563,-0.118942,-150.4575,197.9509,121.2115,9946.9129,3.288312,1.114464
677,10846.0,0.02626,0.00604,0.434966,-138.5495,122.7134,248.1243,11037.9257,5.039969,0.741189
678,10942.0,0.02637,0.00553,0.418666,107.2065,274.4695,440.05,10949.7046,0.203169,1.517816
679,11102.0,0.02805,0.00742,0.399294,-52.2454,-0.0,447.7546,11154.2454,1.465483,-0.0
680,11254.0,0.02833,0.00605,0.262747,-0.0,-0.0,500.0,11254.0,0.0,-0.0
681,11900.0,0.029,0.00605,0.376751,462.4405,-0.0,500.0,11437.5595,-13.410774,-0.0
682,12296.0,0.02855,0.00535,0.420082,-37.5595,99.1645,37.5595,12375.2167,2.261637,0.53053
683,12390.0,0.02827,0.00605,0.590441,116.7762,0.0,116.7762,12273.2238,-3.301264,0.0
684,14584.0,0.02775,0.00605,0.32814,-0.0,-0.0,0.0,14584.0,0.0,-0.0
685,12806.0,0.02783,0.00605,0.150315,-250.0,0.0,0.0,13056.0,6.9575,0.0
686,12612.0,0.0282,0.00605,0.007334,79.924,223.523,250.0,12533.7152,-2.207632,1.352314
687,12362.0,0.02943,0.00605,0.179477,84.8394,136.2389,171.7152,12301.6123,-1.777211,0.824245
688,12226.0,0.03186,0.00605,0.46425,-79.3782,281.1767,111.3275,12435.9144,6.687873,1.701119
689,11916.0,0.03867,0.01486,0.247242,321.2419,0.0,321.2419,11594.7581,-12.422423,0.0
690,13668.0,0.03562,0.01044,0.091982,-98.8643,-0.0,0.0,13766.8643,3.521546,-0.0
691,11508.0,0.03367,0.00605,0.138083,98.8643,-0.0,98.8643,11409.1357,-3.328761,-0.0
692,11474.0,0.03008,0.0055,0.049495,-0.0,-0.0,0.0,11474.0,0.0,-0.0
693,11054.0,0.02904,0.0055,0.246573,-100.0,-0.0,0.0,11154.0,2.904,-0.0
694,10588.0,0.02742,0.00579,-0.310461,-126.6364,282.5236,100.0,10626.9237,1.067289,1.635811
695,10176.0,0.02716,0.00414,-0.414721,-32.6599,325.0435,138.9237,10073.8575,-2.774189,1.34568
696,10186.0,0.02763,0.00527,-0.483172,-244.4283,285.0032,36.7813,10292.7226,2.948745,1.501967
697,11722.0,0.02525,0.00492,-0.872858,-94.9289,268.5697,143.5038,11582.5058,-3.522227,1.321363
698,10052.0,0.02513,0.00492,-0.866644,-127.4698,40.0968,4.0097,10144.7201,2.330056,0.197276
699,10152.0,0.02523,0.00482,-0.851317,-171.5061,345.0256,96.7298,10029.7799,-3.083613,1.663024
700,9744.0,0.02525,0.00552,-0.682731,-373.2241,-0.0,0.0,10117.2241,9.423908,-0.0
701,9868.0,0.02669,0.00552,-0.267196,89.8579,363.4676,373.2241,9681.0251,-4.990359,2.006341
702,9966.0,0.03388,0.0074,-0.25431,-184.2448,142.6715,186.2492,10113.962,5.012953,1.055769
703,10094.0,0.04653,0.01886,-0.417512,109.5954,246.3163,334.2112,9881.5647,-9.884613,4.645525
704,10302.0,0.04737,0.01554,-0.325664,-189.112,0.0,121.776,10491.112,8.958236,0.0
705,12392.0,0.0414,0.00974,-0.01343,83.8274,268.8796,310.888,12304.5617,-3.619946,2.618888
706,11274.0,0.03704,0.00705,-0.224783,-78.7117,274.4389,223.4497,11291.0225,0.630512,1.934794
707,11370.0,0.03549,0.00705,-0.368914,-129.7639,0.0,240.4721,11499.7639,4.605322,0.0
708,11742.0,0.03517,0.00706,-0.153805,370.2361,0.0,370.2361,11371.7639,-13.021202,0.0
709,12040.0,0.03444,0.00705,-0.164091,-129.7639,0.0,0.0,12169.7639,4.46907,0.0
710,11794.0,0.03509,0.00706,0.019378,45.3823,0.0,129.7639,11748.6177,-1.592463,0.0
711,12454.0,0.0392,0.00705,0.011531,-201.8374,240.101,84.3817,12658.6061,8.020557,1.692712
712,12952.0,0.04549,0.01288,0.163014,-59.0049,247.6198,288.9877,13051.3705,4.520364,3.189343
713,12026.0,0.06069,0.028,-0.105456,-55.8209,0.0,388.3582,12081.8209,3.387769,0.0
714,11452.0,0.05504,0.02238,-0.081751,240.9267,299.7395,444.1791,11186.5693,-14.609304,6.70817
715,11230.0,0.04128,0.00875,-0.107665,-53.1554,316.7329,178.7485,11249.0543,0.786563,2.771413
716,10876.0,0.03686,0.00605,-0.348245,197.8028,-0.0,197.8028,10678.1972,-7.291011,-0.0
717,10898.0,0.03333,0.00605,-0.605149,-236.264,-0.0,0.0,11134.264,7.874679,-0.0
718,10562.0,0.03109,0.00586,-0.302997,-28.2968,323.3071,236.264,10492.3358,-2.165859,1.89458
719,12076.0,0.02985,0.00462,-0.304457,166.5998,-0.0,166.5998,11909.4002,-4.973005,-0.0
